,url,title,image_url,season,episode_number_absolute,production_code,airdate,main_characters,written_by,directed_by
562,https://simpsons.fandom.com/wiki/Bart%27s_New_Friend,Bart's New Friend,https://static.wikia.nocookie.net/simpsons/images/5/58/Bart%27s_New_Friend_Promo_1.JPG/revision/latest/scale-to-width-down/350?cb=20141220184417,26.0,563,TABF05,"January 11, 2015",,Judd Apatow,Bob Anderson
563,https://simpsons.fandom.com/wiki/The_Musk_Who_Fell_To_Earth,The Musk Who Fell to Earth,https://static.wikia.nocookie.net/simpsons/images/3/35/The_Musk_Who_Fell_To_Earth_promo_3.jpg/revision/latest/scale-to-width-down/350?cb=20150117210551,26.0,564,TABF04,"January 25, 2015",,Neil Campbell,Matthew Nastuk
564,https://simpsons.fandom.com/wiki/Walking_Big_%26_Tall,Walking Big & Tall,https://static.wikia.nocookie.net/simpsons/images/5/5d/Walking_Big_%26_Tall_promo_6.JPG/revision/latest/scale-to-width-down/350?cb=20150126192704,26.0,565,TABF06,"February 8, 2015",,Michael Price,Chris Clements
565,https://simpsons.fandom.com/wiki/My_Fare_Lady,My Fare Lady,https://static.wikia.nocookie.net/simpsons/images/b/b0/My_Fare_Lady_Promo_1.png/revision/latest/scale-to-width-down/350?cb=20150131051701,26.0,566,TABF07,"February 15, 2015",,Marc Wilmore,Michael Polcino
566,https://simpsons.fandom.com/wiki/The_Princess_Guide,The Princess Guide,https://static.wikia.nocookie.net/simpsons/images/3/39/The_Princess_Guide_promo_4.jpg/revision/latest/scale-to-width-down/350?cb=20150211203844,26.0,567,TABF08,"March 1, 2015",,Brian Kelley,Timothy Bailey
567,https://simpsons.fandom.com/wiki/Sky_Police,Sky Police,https://static.wikia.nocookie.net/simpsons/images/4/49/Sky_Police_-_Official_Promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20210725134908,26.0,568,TABF09,"March 8, 2015",,Matt Selman,Rob Oliver
568,https://simpsons.fandom.com/wiki/Waiting_for_Duffman,Waiting for Duffman,https://static.wikia.nocookie.net/simpsons/images/1/14/Waiting_for_Duffman_Promo_2.jpg/revision/latest/scale-to-width-down/350?cb=20150504045800,26.0,569,TABF10,"March 15, 2015",,John Frink,Steven Dean Moore
569,https://simpsons.fandom.com/wiki/Peeping_Mom,Peeping Mom,https://static.wikia.nocookie.net/simpsons/images/f/f9/Peeping_Mom_promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20150410092308,26.0,570,TABF11,"April 19, 2015",,John Frink,Mark Kirkland
570,https://simpsons.fandom.com/wiki/The_Kids_Are_All_Fight,The Kids Are All Fight,https://static.wikia.nocookie.net/simpsons/images/0/0c/The_Kids_Are_All_Fight_Promo_3.JPG/revision/latest/scale-to-width-down/350?cb=20150416020859,26.0,571,TABF12,"April 26, 2015",,Rob LaZebnik,Bob Anderson
571,https://simpsons.fandom.com/wiki/Let%27s_Go_Fly_a_Coot,Let's Go Fly a Coot,https://static.wikia.nocookie.net/simpsons/images/4/40/1200px-Let%27s_Go_Fly_a_Coot_promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20150424220753,26.0,572,TABF13,"May 3, 2015",,Jeff Westbrook,Chris Clements
572,https://simpsons.fandom.com/wiki/Bull-E,Bull-E,https://static.wikia.nocookie.net/simpsons/images/e/e5/Bull-E_promo_3.jpg/revision/latest/scale-to-width-down/350?cb=20150502231542,26.0,573,TABF15,"May 10, 2015",,Tim Long,Lance Kramer
573,https://simpsons.fandom.com/wiki/Mathlete%27s_Feat,Mathlete's Feat,https://static.wikia.nocookie.net/simpsons/images/c/cb/Mathlete%27s_Feat_promo_4.JPG/revision/latest/scale-to-width-down/350?cb=20150508200552,26.0,574,TABF16,"May 17, 2015",,Michael Price,Michael Polcino
574,https://simpsons.fandom.com/wiki/Every_Man%27s_Dream,Every Man's Dream,https://static.wikia.nocookie.net/simpsons/images/4/48/Every_Man%27s_Dream_promo_2.jpg/revision/latest/scale-to-width-down/350?cb=20150902224257,,575,TABF14,"September 27, 2015",,J. Stewart Burns,Matthew Nastuk
575,https://simpsons.fandom.com/wiki/Cue_Detective,Cue Detective,https://static.wikia.nocookie.net/simpsons/images/5/50/Cue_Detective_promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20150915012920,27.0,576,TABF17,"October 4, 2015",,Joel H. Cohen,Timothy Bailey
576,https://simpsons.fandom.com/wiki/Puffless,Puffless,https://static.wikia.nocookie.net/simpsons/images/2/25/Puffless_promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20150923032218,27.0,577,TABF19,"October 11, 2015",,J. Stewart Burns,Rob Oliver
577,https://simpsons.fandom.com/wiki/Halloween_of_Horror,Halloween of Horror,https://static.wikia.nocookie.net/simpsons/images/0/09/Halloween_of_Horror_Promo_4.JPG/revision/latest/scale-to-width-down/350?cb=20151007172839,27.0,578,TABF22,"October 18, 2015",,Carolyn Omine,Mike B. Anderson
578,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XXVI,Treehouse of Horror XXVI,https://static.wikia.nocookie.net/simpsons/images/a/a4/Treehouse_of_Horror_XXVI_-_Official_Poster.jpg/revision/latest/scale-to-width-down/343?cb=20210613134233,,579,TABF18,"October 25, 2015",,Joel H. Cohen,Steven Dean Moore
579,https://simpsons.fandom.com/wiki/Friend_with_Benefit,Friend with Benefit,https://static.wikia.nocookie.net/simpsons/images/e/eb/Friend_with_Benefit_Promo_1.JPG/revision/latest/scale-to-width-down/350?cb=20151103204053,27.0,580,TABF21,None,,Rob LaZebnik,Matthew Faughnan
580,https://simpsons.fandom.com/wiki/Lisa_with_an_%22S%22,"Lisa with an ""S""",https://static.wikia.nocookie.net/simpsons/images/7/72/Lisa_with_an_-S-_promo_4.jpg/revision/latest/scale-to-width-down/350?cb=20151108201745,27.0,581,TABF20,"November 22, 2015",,Stephanie Gillis,Bob Anderson
581,https://simpsons.fandom.com/wiki/Paths_of_Glory,Paths of Glory,https://static.wikia.nocookie.net/simpsons/images/d/d5/Paths_of_Glory_promo_4.jpg/revision/latest/scale-to-width-down/350?cb=20151203042656,27.0,582,None,None,,Michael Ferris,Steven Dean Moore
582,https://simpsons.fandom.com/wiki/Barthood,Barthood,https://static.wikia.nocookie.net/simpsons/images/b/b7/Barthood_Promo_1.JPG/revision/latest/scale-to-width-down/350?cb=20151125040603,,583,VABF02,"December 13, 2015",,Dan Greaney,Rob Oliver
583,https://simpsons.fandom.com/wiki/The_Girl_Code,The Girl Code,https://static.wikia.nocookie.net/simpsons/images/d/db/Thegirlcode.png/revision/latest/scale-to-width-down/350?cb=20151230202232,27.0,584,VABF03,None,,Rob LaZebnik,Chris Clements
584,https://simpsons.fandom.com/wiki/Teenage_Mutant_Milk-caused_Hurdles,Teenage Mutant Milk-caused Hurdles,https://static.wikia.nocookie.net/simpsons/images/8/87/Teenage_Mutant_Milk-Caused_Hurdles_promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20160106211632,27.0,585,None,None,,None,None
585,https://simpsons.fandom.com/wiki/Much_Apu_About_Something,Much Apu About Something,https://static.wikia.nocookie.net/simpsons/images/e/e1/Much_Apu_About_Something_promo_2.jpg/revision/latest/scale-to-width-down/350?cb=20160114083532,27.0,586,None,None,,Michael Price,None
586,https://simpsons.fandom.com/wiki/Love_is_in_the_N2-O2-Ar-CO2-Ne-He-CH4,Love Is in the N2-O2-Ar-CO2-Ne-He-CH4,https://static.wikia.nocookie.net/simpsons/images/7/79/Love_Is_in_the_N2-O2-Ar-CO2-Ne-He-CH4_promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20160210004107,27.0,587,VABF07,"February 14, 2016",,John Frink,Mark Kirkland
587,https://simpsons.fandom.com/wiki/Gal_of_Constant_Sorrow,Gal of Constant Sorrow,https://static.wikia.nocookie.net/simpsons/images/6/6a/Gal_of_Constant_Sorrow_promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20160218195422,27.0,588,VABF06,"February 21, 2016",,Carolyn Omine,Matthew Nastuk
588,https://simpsons.fandom.com/wiki/Lisa_the_Veterinarian,Lisa the Veterinarian,https://static.wikia.nocookie.net/simpsons/images/f/f6/Lisa_the_Veterinarian_Promo_4.JPG/revision/latest/scale-to-width-down/350?cb=20160303032817,27.0,589,VABF08,"March 6, 2016",,Dan Vebber,Steven Dean Moore
589,https://simpsons.fandom.com/wiki/The_Marge-ian_Chronicles,The Marge-ian Chronicles,https://static.wikia.nocookie.net/simpsons/images/8/8c/The_Marge-ian_Chronicles_Promo_1.JPG/revision/latest/scale-to-width-down/350?cb=20160228193657,27.0,590,VABF09,"March 13, 2016",,Brian Kelley,Chris Clements
590,https://simpsons.fandom.com/wiki/The_Burns_Cage,The Burns Cage,https://static.wikia.nocookie.net/simpsons/images/e/e9/The_Burns_Cage_Promo_1.JPG/revision/latest/scale-to-width-down/350?cb=20160324001622,27.0,591,VABF10,"April 3, 2016",,Rob LaZebnik,Rob Oliver
591,https://simpsons.fandom.com/wiki/How_Lisa_Got_Her_Marge_Back,How Lisa Got Her Marge Back,https://static.wikia.nocookie.net/simpsons/images/e/ea/How_Lisa_Got_Her_Marge_Back_Promo_1.JPG/revision/latest/scale-to-width-down/350?cb=20160324231637,27.0,592,VABF11,"April 10, 2016","Lisa Simpson,Marge Simpson,Bart Simpson,Maggie Simpson",Jeff Martin,Bob Anderson
592,https://simpsons.fandom.com/wiki/Fland_Canyon,Fland Canyon,https://static.wikia.nocookie.net/simpsons/images/6/6f/Fland_Canyon_promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20160420020310,27.0,593,VABF12,"April 24, 2016",,J. Stewart Burns,Michael Polcino
593,https://simpsons.fandom.com/wiki/To_Courier_with_Love,To Courier with Love,https://static.wikia.nocookie.net/simpsons/images/b/b5/To_Courier_with_Love_Promo_1.JPG/revision/latest/scale-to-width-down/350?cb=20160505012848,27.0,594,VABF14,"May 8, 2016",,Bill Odenkirk,Timothy Bailey
594,https://simpsons.fandom.com/wiki/Simprovised,Simprovised,https://static.wikia.nocookie.net/simpsons/images/0/0f/Homer_live.jpg/revision/latest/scale-to-width-down/350?cb=20160217161105,27.0,595,VABF13,"May 15, 2016",,John Frink,Matthew Nastuk
595,https://simpsons.fandom.com/wiki/Orange_is_the_New_Yellow,Orange is the New Yellow,https://static.wikia.nocookie.net/simpsons/images/7/7c/Orange_Is_the_New_Yellow_promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20160512211212,27.0,596,VABF15,"May 22, 2016",,Eric Horsted,Matthew Faughnan
596,https://simpsons.fandom.com/wiki/Monty_Burns%27_Fleeing_Circus,Monty Burns' Fleeing Circus,https://static.wikia.nocookie.net/simpsons/images/d/d7/MontyBurnsFleeingCircusPromo1.jpg/revision/latest/scale-to-width-down/350?cb=20160920164009,28.0,597,VABF20,"September 25, 2016",,Tom Gammill & Max Pross,Matthew Nastuk
597,https://simpsons.fandom.com/wiki/Friends_and_Family,Friends and Family,https://static.wikia.nocookie.net/simpsons/images/b/b1/800px-Friends_and_Family_promo_1.png/revision/latest/scale-to-width-down/350?cb=20160928051948,28.0,598,VABF18,"October 2, 2016",,J. Stewart Burns,Lance Kramer
598,https://simpsons.fandom.com/wiki/The_Town,The Town,https://static.wikia.nocookie.net/simpsons/images/b/b2/The_Town_-_Main_Promo_%28Poster%29.jpg/revision/latest/scale-to-width-down/350?cb=20210614112355,28.0,599,VABF17,"October 9, 2016",,Dave King,Rob Oliver
599,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XXVII,Treehouse of Horror XXVII,https://static.wikia.nocookie.net/simpsons/images/4/49/Treehouse_of_Horror_27_-_Official_Promo.jpg/revision/latest/scale-to-width-down/323?cb=20210703130240,,600,VABF16,None,,Joel H. Cohen,Steven Dean Moore
600,https://simpsons.fandom.com/wiki/Trust_But_Clarify,Trust But Clarify,https://static.wikia.nocookie.net/simpsons/images/6/6c/Trust_but_Clarify_promo_1.png/revision/latest/scale-to-width-down/350?cb=20161004201538,28.0,601,VABF21,"October 23, 2016",,Harry Shearer,Michael Polcino
601,https://simpsons.fandom.com/wiki/There_Will_Be_Buds,There Will Be Buds,https://static.wikia.nocookie.net/simpsons/images/7/76/ThereWillBeBudsPromo1.jpg/revision/latest/scale-to-width-down/350?cb=20161103195055,28.0,602,VABF22,"November 6, 2016",,Matt Selman,Matthew Faughnan
602,https://simpsons.fandom.com/wiki/Havana_Wild_Weekend,Havana Wild Weekend,https://static.wikia.nocookie.net/simpsons/images/b/bc/HavanaWildWeekendPromotion1.png/revision/latest/scale-to-width-down/350?cb=20161106221845,28.0,603,VABF19,"November 13, 2016",,None,Bob Anderson
603,https://simpsons.fandom.com/wiki/Dad_Behavior,Dad Behavior,https://static.wikia.nocookie.net/simpsons/images/e/e0/DadBehaviorPromo1.png/revision/latest/scale-to-width-down/350?cb=20161106222301,28.0,604,WABF01,"November 20, 2016",,Ryan Koh,Steven Dean Moore
604,https://simpsons.fandom.com/wiki/The_Last_Traction_Hero,The Last Traction Hero,https://static.wikia.nocookie.net/simpsons/images/4/43/TheLastTractionHeroPromo1.png/revision/latest/scale-to-width-down/350?cb=20161130001723,28.0,605,WABF03,"December 4, 2016",,Bill Odenkirk,Bob Anderson
605,https://simpsons.fandom.com/wiki/The_Nightmare_After_Krustmas,The Nightmare After Krustmas,https://static.wikia.nocookie.net/simpsons/images/f/fe/The_Nightmare_After_Krustmas_3.png/revision/latest/scale-to-width-down/350?cb=20161208080924,28.0,606,WABF02,"December 11, 2016",,Jeff Westbrook,Rob Oliver
606,https://simpsons.fandom.com/wiki/Pork_and_Burns,Pork and Burns,https://static.wikia.nocookie.net/simpsons/images/1/15/PorkAndBurnsPromo1.png/revision/latest/scale-to-width-down/350?cb=20170106235721,28.0,607,WABF06,"January 8, 2017",,Rob LaZebnik,Matthew Nastuk
607,https://simpsons.fandom.com/wiki/The_Great_Phatsby,The Great Phatsby,https://static.wikia.nocookie.net/simpsons/images/0/0b/TheGreatPhatsbyPoster.jpg/revision/latest/scale-to-width-down/345?cb=20201117103308,28.0,608-609,WABF04/WABF05,"January 15, 2017",,"Dan Greaney (Part One and Two),Matt Selman (Part Two)","Chris Clements (Part One),Timothy Bailey (Part Two)"
608,https://simpsons.fandom.com/wiki/Fatzcarraldo,Fatzcarraldo,https://static.wikia.nocookie.net/simpsons/images/9/9e/FatzcarraldoPromo1.png/revision/latest/scale-to-width-down/350?cb=20170203184800,28.0,610,WABF07,"February 12, 2017",,Michael Price,Mark Kirkland
609,https://simpsons.fandom.com/wiki/The_Cad_and_the_Hat,The Cad and the Hat,https://static.wikia.nocookie.net/simpsons/images/c/c8/TheCadInTheHatPromo1.png/revision/latest/scale-to-width-down/350?cb=20170203184315,28.0,611,WABF08,"February 19, 2017",,Ron Zimmerman,Steven Dean Moore
610,https://simpsons.fandom.com/wiki/Kamp_Krustier,Kamp Krustier,https://static.wikia.nocookie.net/simpsons/images/9/9e/KampKrustierPromo1.png/revision/latest/scale-to-width-down/350?cb=20170301135101,28.0,612,WABF09,"March 5, 2017",,David M. Stern,Rob Oliver
611,https://simpsons.fandom.com/wiki/22_For_30,22 For 30,https://static.wikia.nocookie.net/simpsons/images/f/ff/22For30Promo1.png/revision/latest/scale-to-width-down/350?cb=20170302133059,28.0,613,WABF10,"March 12, 2017",,Joel H. Cohen,Chris Clements
612,https://simpsons.fandom.com/wiki/A_Father%27s_Watch,A Father's Watch,https://static.wikia.nocookie.net/simpsons/images/6/65/AFathersWatchPromo1.png/revision/latest/scale-to-width-down/350?cb=20170302133446,28.0,614,WABF11,"March 19, 2017",,Simon Rich,Bob Anderson
613,https://simpsons.fandom.com/wiki/The_Caper_Chase,The Caper Chase,https://static.wikia.nocookie.net/simpsons/images/f/f0/TheCaperChasePromo1.png/revision/latest/scale-to-width-down/350?cb=20170329220841,28.0,615,WABF12,"April 2, 2017",,Jeff Westbrook,Lance Kramer
614,https://simpsons.fandom.com/wiki/Looking_for_Mr._Goodbart,Looking for Mr. Goodbart,https://static.wikia.nocookie.net/simpsons/images/2/24/LookingForMrGoodbartPromo1.png/revision/latest/scale-to-width-down/350?cb=20170419205857,28.0,616,WABF13,None,,Carolyn Omine,Michael Polcino
615,https://simpsons.fandom.com/wiki/Moho_House,Moho House,https://static.wikia.nocookie.net/simpsons/images/c/cb/MohoHousePromo1.png/revision/latest/scale-to-width-down/350?cb=20170419210229,28.0,617,WABF14,"May 7, 2017",,Jeff Martin,Matthew Nastuk
616,https://simpsons.fandom.com/wiki/Dogtown,Dogtown,https://static.wikia.nocookie.net/simpsons/images/e/ec/DogtownPromo4.png/revision/latest/scale-to-width-down/350?cb=20170508163713,28.0,618,WABF15,"May 21, 2017",,J. Stewart Burns,Steven Dean Moore
617,https://simpsons.fandom.com/wiki/The_Serfsons,The Serfsons,https://static.wikia.nocookie.net/simpsons/images/5/53/The_Serfsons_promo_banner.png/revision/latest/scale-to-width-down/350?cb=20201201034409,,619,WABF17,None,,Brian Kelley,Rob Oliver
618,https://simpsons.fandom.com/wiki/Springfield_Splendor,Springfield Splendor,https://static.wikia.nocookie.net/simpsons/images/0/0c/Springfield_Splendor_promo_2.png/revision/latest/scale-to-width-down/350?cb=20170920025041,29.0,620,WABF22,"October 8, 2017",Lisa Simpson,"Tim Long,Miranda Thompson",Matthew Faughnan
619,https://simpsons.fandom.com/wiki/Whistler%27s_Father,Whistler's Father,https://static.wikia.nocookie.net/simpsons/images/2/2f/Whistler%27s_Father_promo_2.png/revision/latest/scale-to-width-down/350?cb=20170928180944,29.0,621,WABF16,"October 15, 2017",,Tom Gammill & Max Pross,Matthew Faughnan
620,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XXVIII,Treehouse of Horror XXVIII,https://static.wikia.nocookie.net/simpsons/images/2/25/THOH_XXVIII_new_poster.jpg/revision/latest/scale-to-width-down/341?cb=20221028142028,,622,WABF18,"October 22, 2017",,John Frink,Timothy Bailey
621,https://simpsons.fandom.com/wiki/Grampy_Can_Ya_Hear_Me,Grampy Can Ya Hear Me,https://static.wikia.nocookie.net/simpsons/images/6/62/Grampy_Can_Ya_Hear_Me_promo_1.png/revision/latest/scale-to-width-down/350?cb=20171025045349,29.0,623,WABF19,"November 5, 2017",,Bill Odenkirk,Bob Anderson
622,https://simpsons.fandom.com/wiki/The_Old_Blue_Mayor_She_Ain%27t_What_She_Used_to_Be,The Old Blue Mayor She Ain't What She Used to Be,https://static.wikia.nocookie.net/simpsons/images/7/7b/The_Old_Blue_Mayor_She_Ain%27t_What_She_Used_to_Be_promo_3.png/revision/latest/scale-to-width-down/350?cb=20171025045531,29.0,624,WABF20,None,,Tom Gammill and Max Pross,Matthew Nastuk
623,https://simpsons.fandom.com/wiki/Singin%27_in_the_Lane,Singin' in the Lane,https://static.wikia.nocookie.net/simpsons/images/0/01/Singin%27_In_The_Lane_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20171118161312,29.0,625,WABF21,None,,Ryan Koh,Michael Polcino
624,https://simpsons.fandom.com/wiki/Mr._Lisa%27s_Opus,Mr. Lisa's Opus,https://static.wikia.nocookie.net/simpsons/images/8/89/Mr._Lisa%27s_Opus_promo_4.png/revision/latest/scale-to-width-down/350?cb=20171201034331,,626,XABF01,"December 3, 2017",,Al Jean,Steven Dean Moore
625,https://simpsons.fandom.com/wiki/Gone_Boy,Gone Boy,https://static.wikia.nocookie.net/simpsons/images/a/a9/Gone_Boy_promo_2.png/revision/latest/scale-to-width-down/350?cb=20171124032143,29.0,627,XABF02,"December 10, 2017",,John Frink,Rob Oliver
626,https://simpsons.fandom.com/wiki/Haw-Haw_Land,Haw-Haw Land,https://static.wikia.nocookie.net/simpsons/images/c/c4/Haw_Haw_Land_-_Official_Promo_1.jpg/revision/latest/scale-to-width-down/350?cb=20210616213012,29.0,628,XABF03,"January 7, 2018",,"Tim Long,Miranda Thompson",Bob Anderson
627,https://simpsons.fandom.com/wiki/Frink_Gets_Testy,Frink Gets Testy,https://static.wikia.nocookie.net/simpsons/images/5/5b/Frink_Gets_Testy_promo_1.png/revision/latest/scale-to-width-down/350?cb=20180106072426,29.0,629,XABF04,"January 14, 2018",,Dan Vebber,Chris Clements
628,https://simpsons.fandom.com/wiki/Homer_Is_Where_the_Art_Isn%27t,Homer Is Where the Art Isn't,https://static.wikia.nocookie.net/simpsons/images/5/5d/Homer_Is_Where_the_Art_Isn%27t_promo_1.png/revision/latest/scale-to-width-down/350?cb=20180301003857,29.0,630,XABF05,"March 18, 2018",,Kevin Curran,Timothy Bailey
629,https://simpsons.fandom.com/wiki/3_Scenes_Plus_a_Tag_from_a_Marriage,3 Scenes Plus a Tag from a Marriage,https://static.wikia.nocookie.net/simpsons/images/0/0a/3_Scenes_Plus_a_Tag_from_a_Marriage_promo_5.png/revision/latest/scale-to-width-down/350?cb=20180309230835,29.0,631,XABF06,"March 25, 2018",,"Tom Gammill,Max Pross",Matthew Nastuk
630,https://simpsons.fandom.com/wiki/Fears_of_a_Clown,Fears of a Clown,https://static.wikia.nocookie.net/simpsons/images/9/9d/Fears_of_a_Clown_promo_1.png/revision/latest/scale-to-width-down/350?cb=20180309230508,29.0,632,XABF08,"April 1, 2018",,Michael Price,Steven Dean Moore
631,https://simpsons.fandom.com/wiki/No_Good_Read_Goes_Unpunished,No Good Read Goes Unpunished,https://static.wikia.nocookie.net/simpsons/images/1/1c/No_Good_Read_Goes_Unpunished_promo_2.png/revision/latest/scale-to-width-down/350?cb=20180330142038,29.0,633,XABF07,"April 8, 2018",,Jeff Westbrook,Mark Kirkland
632,https://simpsons.fandom.com/wiki/King_Leer,King Leer,https://static.wikia.nocookie.net/simpsons/images/3/34/King_Leer_promo_1.png/revision/latest/scale-to-width-down/350?cb=20180330142341,29.0,634,XABF10,"April 15, 2018",,Daniel Furlong and Zach Posner,Chris Clements
633,https://simpsons.fandom.com/wiki/Lisa_Gets_the_Blues,Lisa Gets the Blues,https://static.wikia.nocookie.net/simpsons/images/3/3c/Lisa_Gets_the_Blues_promo_3.png/revision/latest/scale-to-width-down/350?cb=20180330142544,29.0,635,XABF11,"April 22, 2018",,"David Silverman,Brian Kelley",Bob Anderson
634,https://simpsons.fandom.com/wiki/Forgive_and_Regret,Forgive and Regret,https://static.wikia.nocookie.net/simpsons/images/4/4c/Forgive_and_Regret_promo_1.png/revision/latest/scale-to-width-down/350?cb=20180418133331,29.0,636,XABF09,"April 29, 2018",,Bill Odenkirk,Rob Oliver
635,https://simpsons.fandom.com/wiki/Left_Behind,Left Behind,https://static.wikia.nocookie.net/simpsons/images/f/ff/Left_Behind_promo_1.png/revision/latest/scale-to-width-down/350?cb=20180504075317,29.0,637,XABF12,"May 6, 2018",,None,Lance Kramer
636,https://simpsons.fandom.com/wiki/Throw_Grampa_from_the_Dane,Throw Grampa from the Dane,https://static.wikia.nocookie.net/simpsons/images/f/f7/Throw_Grampa_from_the_Dane_promo_1.png/revision/latest/scale-to-width-down/350?cb=20180512165000,29.0,638,XABF13,None,,Rob LaZebnik,Michael Polcino
637,https://simpsons.fandom.com/wiki/Flanders%27_Ladder,Flanders' Ladder,https://static.wikia.nocookie.net/simpsons/images/2/23/Flanders%27_Ladder_promo_3.png/revision/latest/scale-to-width-down/350?cb=20180512121549,29.0,639,XABF14,None,,J. Stewart Burns,Matthew Nastuk
638,https://simpsons.fandom.com/wiki/Bart%27s_Not_Dead,Bart's Not Dead,https://static.wikia.nocookie.net/simpsons/images/2/27/Bart%27s_Not_Dead_promo_4.png/revision/latest/scale-to-width-down/350?cb=20180913214440,,640,XABF19,None,,Stephanie Gillis,Bob Anderson
639,https://simpsons.fandom.com/wiki/Heartbreak_Hotel,Heartbreak Hotel,https://static.wikia.nocookie.net/simpsons/images/9/9b/Heartbreak_Hotel_promo_1.png/revision/latest/scale-to-width-down/350?cb=20180926074526,,641,XABF15,None,,None,Steven Dean Moore
640,https://simpsons.fandom.com/wiki/My_Way_or_the_Highway_to_Heaven,My Way or the Highway to Heaven,https://static.wikia.nocookie.net/simpsons/images/1/1d/My_Way_or_the_Highway_to_Heaven_promo_4.png/revision/latest/scale-to-width-down/350?cb=20180929075328,,642,XABF17,None,,"Dan Castellaneta (part 1),Deb Lacusta (part 2),Vince Waldron (part 3)",Rob Oliver
641,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XXIX,Treehouse of Horror XXIX,https://static.wikia.nocookie.net/simpsons/images/1/1f/Simpsons_THOH_XXIX_Poster.jpg/revision/latest/scale-to-width-down/343?cb=20180711214725,,643,XABF16,None,,Joel H. Cohen,Matthew Faughnan
642,https://simpsons.fandom.com/wiki/Baby_You_Can%27t_Drive_My_Car,Baby You Can't Drive My Car,https://static.wikia.nocookie.net/simpsons/images/4/4d/Baby_You_Can%27t_Drive_My_Car_promo_1.png/revision/latest/scale-to-width-down/350?cb=20181014003736,30.0,644,XABF18,"November 4, 2018",,Rob LaZebnik,Timothy Bailey
643,https://simpsons.fandom.com/wiki/From_Russia_Without_Love,From Russia Without Love,https://static.wikia.nocookie.net/simpsons/images/b/b0/From_Russia_Without_Love_promo_1.png/revision/latest/scale-to-width-down/350?cb=20181109220431,30.0,645,XABF20,"November 11, 2018",,Michael Ferris,Matthew Nastuk
644,https://simpsons.fandom.com/wiki/Werking_Mom,Werking Mom,https://static.wikia.nocookie.net/simpsons/images/5/5d/Werking_Mom_promo_1.png/revision/latest/scale-to-width-down/350?cb=20181101155547,30.0,646,XABF21,"November 18, 2018",,Carolyn Omine Robin Sayers,Michael Polcino
645,https://simpsons.fandom.com/wiki/Krusty_the_Clown_(episode),Krusty the Clown (episode),https://static.wikia.nocookie.net/simpsons/images/6/60/Krusty_the_Clown_promo_1.png/revision/latest/scale-to-width-down/350?cb=20181109220120,30.0,647,XABF22,"November 25, 2018","Bart Simpson,Krusty the Clown,Homer Simpson",Ryan Koh,Matthew Faughnan
646,https://simpsons.fandom.com/wiki/Daddicus_Finch,Daddicus Finch,https://static.wikia.nocookie.net/simpsons/images/7/71/Daddicus_Finch_Promo_1.png/revision/latest/scale-to-width-down/350?cb=20181202223522,30.0,648,YABF01,"December 2, 2018",,Al Jean,Steven Dean Moore
647,https://simpsons.fandom.com/wiki/%27Tis_the_30th_Season,'Tis the 30th Season,https://static.wikia.nocookie.net/simpsons/images/a/ab/%27Tis_the_30th_Season_promo_2.png/revision/latest/scale-to-width-down/350?cb=20181201181101,30.0,649,YABF02,"December 9, 2018",,Joel H. Cohen & John Frink,Lance Kramer
648,https://simpsons.fandom.com/wiki/Mad_About_the_Toy,Mad About the Toy,https://static.wikia.nocookie.net/simpsons/images/e/ed/Mad_About_the_Toy_promo_3.png/revision/latest/scale-to-width-down/350?cb=20181227113717,30.0,650,YABF03,"January 6, 2019",,Michael Price,Rob Oliver
649,https://simpsons.fandom.com/wiki/The_Girl_on_The_Bus,The Girl on the Bus,https://static.wikia.nocookie.net/simpsons/images/1/1a/The_Girl_on_the_Bus_promo_1.png/revision/latest/scale-to-width-down/350?cb=20190109091752,30.0,651,YABF04,"January 13, 2019",,Joel H. Cohen,Chris Clements
650,https://simpsons.fandom.com/wiki/I%27m_Dancing_As_Fat_As_I_Can,I'm Dancing As Fat As I Can,https://static.wikia.nocookie.net/simpsons/images/f/f4/73AA1E62-7A89-4169-9A4C-B773DCB7757B.png/revision/latest/scale-to-width-down/350?cb=20190211234340,30.0,652,YABF06,"February 10, 2019",,Jane Becker,Matthew Nastuk
651,https://simpsons.fandom.com/wiki/The_Clown_Stays_in_the_Picture,The Clown Stays in the Picture,https://static.wikia.nocookie.net/simpsons/images/a/ae/TheClownStaysinthePicturepromo1.png/revision/latest/scale-to-width-down/350?cb=20190429131931,,653,YABF05,"Feburary 17, 2019",,Matt Selman,Timothy Bailey
